3.535731291278803035e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.446898945797928437e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.664668797721105875e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.147834542506563249e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.202144537280844805e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.222678955648140331e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.285603462964668653e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.683031222143496208e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.953620958714838096e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.103624154237678123e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.107249795086013400e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.224753484589949259e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.445994585359593465e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.532103500096340554e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
2.630027407955372709e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.061452140191577964e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.159609104832781235e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.349579370087876651e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.367952982131197537e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.457617266391435962e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.687216356828270758e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.353641362362817624e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.192306040307965276e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.470657270129942518e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.503440372505123968e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.692991109479166312e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.488073254155848346e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.520152782725553209e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.756552836644088345e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.921928909156642717e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.938872243145980612e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.028721713226261159e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.180015305238143242e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.210386438514246876e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.217291667096716878e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.309447733318874540e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.633068208772758823e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.640461677473126656e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.727605390628008664e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.143839276758216172e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.543363437271086269e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.594992654639455054e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.647938208260166348e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.662839913708253903e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.788283929641446335e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.005925534345681704e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.017848169909994738e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.048227843626382771e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.050878431701043425e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.056435145489209049e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.059757231056674698e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.076035828889168044e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.094026031141607191e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.097929172988142277e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.115928527775317747e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.117905673310998615e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.129148140772982423e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.140079446676223718e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.156194037045635703e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.180765951725731000e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.181421457444806755e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.185379926942354345e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.187823872481622978e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.191761475180691221e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.196155791613318620e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.198188593031792237e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.204670000581741718e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.214837713326169677e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.239058517043723029e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.240051422274361492e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.243287356390199783e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.253779942449737739e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.256378623623535340e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.263096087795712030e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.265026651445775485e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.265502531423776134e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.273980047958468198e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.283453391788437514e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.283819672851389981e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.290140599999687510e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.307325712088810477e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.313658612591164854e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.315554620954022802e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.346606984089869385e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.375019319787407568e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.377915233657261318e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.378953104309553268e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.394503281656388616e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.404321419430656270e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.412855907247808140e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.413480749209973197e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.416222412737199221e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.428877021556581539e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.430840345501608191e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.447891539481829604e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.448266313660961835e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.459441339883771249e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.513114061154552559e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.533220995270029263e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.535219404345914285e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.537195002629528773e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.538211022431532449e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.544226405775999922e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.547580784886691774e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.557787601045892245e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.567510740816276460e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.580756604320884584e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.585579798826804954e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.610472862133513772e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.636489712929340001e+01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
